"evseid","operatorname","geom","lat","lng","power","municipal_typologie","population_hect","occupied_ratio"
"CH*E4U*E00456","easy4you","010100002008080000F46AF1C220E44341FB4208F9B6BF3241","1228726.97278231","2607169.52299249","22",4,11,"0.00000000000000000000"
"CH*E4U*E00456","easy4you","010100002008080000F46AF1C220E44341FB4208F9B6BF3241","1228726.97278231","2607169.52299249","22",4,15,"0.00000000000000000000"
"CH*E4U*E00263","easy4you","010100002008080000F1A5E110167E444188CF165905FA3241","1243653.34800431","2685996.13188624","20",3,5,"0.00000000000000000000"
"CH*E4U*E00263","easy4you","010100002008080000F1A5E110167E444188CF165905FA3241","1243653.34800431","2685996.13188624","20",3,6,"0.00000000000000000000"
"CH*E4U*E00263","easy4you","010100002008080000F1A5E110167E444188CF165905FA3241","1243653.34800431","2685996.13188624","20",3,5,"0.00000000000000000000"
"CHEVPE1419","evpass","010100002008080000F680D1BE1F6543416A8D655B328E3141","1150514.35701832","2542143.49076855","22.0",3,9,"0.65230964601301656172"
"CHEVPE1419","evpass","010100002008080000F680D1BE1F6543416A8D655B328E3141","1150514.35701832","2542143.49076855","22.0",3,9,"0.65230964601301656172"
"CHEVPE1419","evpass","010100002008080000F680D1BE1F6543416A8D655B328E3141","1150514.35701832","2542143.49076855","22.0",3,7,"0.65230964601301656172"
"CH*SWIEE4986","Swisscharge","01010000200808000040541FDDDBBD4341E05E541076783241","1210486.06378739","2587575.72751859","22",7,8,"0.00470924387533731943"
"CH*SWIEE4986","Swisscharge","01010000200808000040541FDDDBBD4341E05E541076783241","1210486.06378739","2587575.72751859","22",7,4,"0.00470924387533731943"
"CH*SWIEE4986","Swisscharge","01010000200808000040541FDDDBBD4341E05E541076783241","1210486.06378739","2587575.72751859","22",7,8,"0.00470924387533731943"
"CH*SWIEE6349","Swisscharge","010100002008080000D9C1BD4CA06A4441D6E2BD9DDBDD3241","1236443.61617868","2676032.59954093","22",2,24,"0.01460394729879887825"
"CH*SWIEE6349","Swisscharge","010100002008080000D9C1BD4CA06A4441D6E2BD9DDBDD3241","1236443.61617868","2676032.59954093","22",2,22,"0.01460394729879887825"
"CH*SWIEE6349","Swisscharge","010100002008080000D9C1BD4CA06A4441D6E2BD9DDBDD3241","1236443.61617868","2676032.59954093","22",2,24,"0.01460394729879887825"
"CH*REPE070*01*2","PLUG’N ROLL","010100002008080000BCB275CF7B6944413C0DD5D385003341","1245317.82746966","2675447.62077936","22",3,69,"0.05788666066987671305"
"CH*REPE070*01*2","PLUG’N ROLL","010100002008080000BCB275CF7B6944413C0DD5D385003341","1245317.82746966","2675447.62077936","22",3,71,"0.05788666066987671305"
"CH*REPE070*01*2","PLUG’N ROLL","010100002008080000BCB275CF7B6944413C0DD5D385003341","1245317.82746966","2675447.62077936","22",3,67,"0.05788666066987671305"
"CHEVPE3194","evpass","010100002008080000B202FA3804F2434107EF2A110CEB3141","1174284.06706137","2614280.44512972","50.0",5,23,"0.00174612413355203979"
"CHEVPE3194","evpass","010100002008080000B202FA3804F2434107EF2A110CEB3141","1174284.06706137","2614280.44512972","50.0",5,19,"0.00174612413355203979"
"CHEVPE3194","evpass","010100002008080000B202FA3804F2434107EF2A110CEB3141","1174284.06706137","2614280.44512972","50.0",5,24,"0.00174612413355203979"
"CH*SWIEE32879","Swisscharge","010100002008080000E6763907A5EC4341705B977051523341","1266257.43980953","2611530.05644118","22",1,6,"0.00040858018386108274"
"CH*SWIEE32879","Swisscharge","010100002008080000E6763907A5EC4341705B977051523341","1266257.43980953","2611530.05644118","22",1,4,"0.00040858018386108274"
"CH*SWIEE32879","Swisscharge","010100002008080000E6763907A5EC4341705B977051523341","1266257.43980953","2611530.05644118","22",1,6,"0.00040858018386108274"
"CH*SWIEE7928","Swisscharge","0101000020080800002BC50BA0607144414F98A91E71103341","1249393.11977531","2679489.2503592","43",1,162,"0.04106037356473887507"
"CH*SWIEE7928","Swisscharge","0101000020080800002BC50BA0607144414F98A91E71103341","1249393.11977531","2679489.2503592","43",1,49,"0.04106037356473887507"
"CH*SWIEE7928","Swisscharge","0101000020080800002BC50BA0607144414F98A91E71103341","1249393.11977531","2679489.2503592","43",1,48,"0.04106037356473887507"
"CH*E4U*E00718","Ost-mobil","0101000020080800007A0EA6CFB1ED44410B7884C1C51E3341","1253061.75592757","2743139.62225514","22.08",1,4,"0.00000000000000000000"
"CH*E4U*E00718","Ost-mobil","0101000020080800007A0EA6CFB1ED44410B7884C1C51E3341","1253061.75592757","2743139.62225514","22.08",1,4,"0.00000000000000000000"
"CH*E4U*E00718","Ost-mobil","0101000020080800007A0EA6CFB1ED44410B7884C1C51E3341","1253061.75592757","2743139.62225514","22.08",1,4,"0.00000000000000000000"
"CH*E4U*E00278","easy4you","01010000200808000095D58310F3D14441031EACAD83383341","1259651.67840755","2728934.12902326","22.08",8,28,"0.00000000000000000000"
"CH*E4U*E00278","easy4you","01010000200808000095D58310F3D14441031EACAD83383341","1259651.67840755","2728934.12902326","22.08",8,28,"0.00000000000000000000"
"CH*E4U*E00278","easy4you","01010000200808000095D58310F3D14441031EACAD83383341","1259651.67840755","2728934.12902326","22.08",8,24,"0.00000000000000000000"
"CH*E4U*E00123","Ost-mobil","0101000020080800003F5644E431F644412C8B9EFE8B343341","1258635.99460668","2747491.78333548","22.08",3,12,"0.00000000000000000000"
"CH*E4U*E00123","Ost-mobil","0101000020080800003F5644E431F644412C8B9EFE8B343341","1258635.99460668","2747491.78333548","22.08",3,15,"0.00000000000000000000"
"CH*E4U*E00123","Ost-mobil","0101000020080800003F5644E431F644412C8B9EFE8B343341","1258635.99460668","2747491.78333548","22.08",3,12,"0.00000000000000000000"
"CH*CCI*E20262","Move","0101000020080800007E9C8A81E6E94341AA1B670846C93241","1231174.0328233","2610125.01204258","11",5,3,"0.000000000000000000000000"
"CH*CCI*E20262","Move","0101000020080800007E9C8A81E6E94341AA1B670846C93241","1231174.0328233","2610125.01204258","11",5,3,"0.000000000000000000000000"
"CH*CCI*E20262","Move","0101000020080800007E9C8A81E6E94341AA1B670846C93241","1231174.0328233","2610125.01204258","11",5,3,"0.000000000000000000000000"
"CHEVPE2039","evpass","0101000020080800002A1BCFE2A9714341C3352F4EF2883141","1149170.30540787","2548563.77194538","50.0",8,5,"0.00529128525318799937"
"CH*E4U*E00597","easy4you","0101000020080800007B62BB84652D4441E7A48C73383D3141","1129784.45136481","2644683.03696853","22.08",5,6,"0.00000000000000000000"
"CH*E4U*E00597","easy4you","0101000020080800007B62BB84652D4441E7A48C73383D3141","1129784.45136481","2644683.03696853","22.08",5,7,"0.00000000000000000000"
"CH*E4U*E00597","easy4you","0101000020080800007B62BB84652D4441E7A48C73383D3141","1129784.45136481","2644683.03696853","22.08",5,7,"0.00000000000000000000"
"CH*CCI*E20223","Move","010100002008080000535EBC63A70F434129F6F61811193141","1120529.09751833","2498382.77918605","22",2,351,"0.00150448659394981463"
"CH*CCI*E20223","Move","010100002008080000535EBC63A70F434129F6F61811193141","1120529.09751833","2498382.77918605","22",2,347,"0.00150448659394981463"
"CH*CCI*E20223","Move","010100002008080000535EBC63A70F434129F6F61811193141","1120529.09751833","2498382.77918605","22",2,351,"0.00150448659394981463"
"CH*CCI*EBA*6769*4","Move","010100002008080000DCF7BD62856A4441AFE1734B018A3241","1214977.29473696","2675978.77142237","22",2,28,"0.05587597227366527329"
"CH*CCI*EBA*6769*4","Move","010100002008080000DCF7BD62856A4441AFE1734B018A3241","1214977.29473696","2675978.77142237","22",2,26,"0.05587597227366527329"
"CH*CCI*EBA*6769*4","Move","010100002008080000DCF7BD62856A4441AFE1734B018A3241","1214977.29473696","2675978.77142237","22",2,28,"0.05587597227366527329"
"CH*REPE064*01*2","PLUG’N ROLL","0101000020080800005E9DB5870E32454132D63563A9783141","1145001.38754023","2778141.06022994","22.08",5,7,"0.02640351341340811683"
"CH*REPE064*01*2","PLUG’N ROLL","0101000020080800005E9DB5870E32454132D63563A9783141","1145001.38754023","2778141.06022994","22.08",5,6,"0.02640351341340811683"
"CH*REPE064*01*2","PLUG’N ROLL","0101000020080800005E9DB5870E32454132D63563A9783141","1145001.38754023","2778141.06022994","22.08",5,9,"0.02640351341340811683"
"CH*CCI*E20144","Move","01010000200808000043CBF5B66CD44341F5074EBF8B4E3241","1199755.74728441","2599129.42937604","11",1,9,"0.01928966740099940895"
"CH*CCI*E20144","Move","01010000200808000043CBF5B66CD44341F5074EBF8B4E3241","1199755.74728441","2599129.42937604","11",1,11,"0.01928966740099940895"
"CH*CCI*E20144","Move","01010000200808000043CBF5B66CD44341F5074EBF8B4E3241","1199755.74728441","2599129.42937604","11",1,13,"0.01928966740099940895"
"CH*SWIEE31690","Swisscharge","010100002008080000AE86C9D0C292444192984FA766B33241","1225574.65355829","2696581.63115009","50",3,8,"0.00237877401646843550"
"CH*SWIEE31690","Swisscharge","010100002008080000AE86C9D0C292444192984FA766B33241","1225574.65355829","2696581.63115009","50",3,9,"0.00237877401646843550"
"CH*SWIEE31690","Swisscharge","010100002008080000AE86C9D0C292444192984FA766B33241","1225574.65355829","2696581.63115009","50",3,8,"0.00237877401646843550"
"CHEVPE1464","evpass","010100002008080000687135985525444193139C6A9A383141","1128602.41644404","2640555.18913095","22.0",4,3,"0.00619080374622995926"
"CH*E4U*E00458","easy4you","0101000020080800004A2295531FE4434166BF7409CCBF3241","1228748.03693768","2607166.65298871","20",4,12,"0.00000000000000000000"
"CH*E4U*E00458","easy4you","0101000020080800004A2295531FE4434166BF7409CCBF3241","1228748.03693768","2607166.65298871","20",4,11,"0.00000000000000000000"
"CH*E4U*E00458","easy4you","0101000020080800004A2295531FE4434166BF7409CCBF3241","1228748.03693768","2607166.65298871","20",4,15,"0.00000000000000000000"
"CH*SWIEE22179","Swisscharge","01010000200808000024A2B1A605C24441ADD3C9836D1B3341","1252205.51479838","2720779.30229594","22",7,41,"0.01645589713741467803"
"CH*SWIEE22179","Swisscharge","01010000200808000024A2B1A605C24441ADD3C9836D1B3341","1252205.51479838","2720779.30229594","22",7,42,"0.01645589713741467803"
"CH*SWIEE22179","Swisscharge","01010000200808000024A2B1A605C24441ADD3C9836D1B3341","1252205.51479838","2720779.30229594","22",7,47,"0.01645589713741467803"
"CH*CCI*E20136","Move","010100002008080000C3A612ACD8BB4341895CB8FD1B873141","1148699.99109438","2586545.3443192","22",9,59,"0.06345709526624039547"
"CH*CCI*E20136","Move","010100002008080000C3A612ACD8BB4341895CB8FD1B873141","1148699.99109438","2586545.3443192","22",9,53,"0.06345709526624039547"
"CH*CCI*E20136","Move","010100002008080000C3A612ACD8BB4341895CB8FD1B873141","1148699.99109438","2586545.3443192","22",9,52,"0.06345709526624039547"
"CH*E4U*E00194","easy4you","01010000200808000021E28F80B194434160CB158F4C113141","1118540.55892631","2566499.00439097","22.08",7,69,"0.00000000000000000000"
"CH*E4U*E00194","easy4you","01010000200808000021E28F80B194434160CB158F4C113141","1118540.55892631","2566499.00439097","22.08",7,67,"0.00000000000000000000"
"CH*E4U*E00194","easy4you","01010000200808000021E28F80B194434160CB158F4C113141","1118540.55892631","2566499.00439097","22.08",7,66,"0.00000000000000000000"
"CH*CCC*EBS*3280*3","Move","010100002008080000FD4411FAB3A543413BEE19A649433241","1196873.64883317","2575207.95365202","50",6,29,"0.01289559937671269679"
"CH*CCC*EBS*3280*3","Move","010100002008080000FD4411FAB3A543413BEE19A649433241","1196873.64883317","2575207.95365202","50",6,27,"0.01289559937671269679"
"CH*CCC*EBS*3280*3","Move","010100002008080000FD4411FAB3A543413BEE19A649433241","1196873.64883317","2575207.95365202","50",6,31,"0.01289559937671269679"
"CH*IBA*EAC023*2","Eniwa","010100002008080000CBC013E1C82F4441CE652EF5E80F3341","1249256.95773922","2645905.75841532","22.2",4,18,"0.00248690406899835970"
"CH*IBA*EAC023*2","Eniwa","010100002008080000CBC013E1C82F4441CE652EF5E80F3341","1249256.95773922","2645905.75841532","22.2",4,17,"0.00248690406899835970"
"CH*IBA*EAC023*2","Eniwa","010100002008080000CBC013E1C82F4441CE652EF5E80F3341","1249256.95773922","2645905.75841532","22.2",4,18,"0.00248690406899835970"
"CH*CCC*EBW*8610*3","Move","01010000200808000097192E8F2A934441003FF33B1BFF3241","1244955.23418039","2696789.11859436","20",2,14,"0.00402987480522271775"
"CH*CCC*EBW*8610*3","Move","01010000200808000097192E8F2A934441003FF33B1BFF3241","1244955.23418039","2696789.11859436","20",2,14,"0.00402987480522271775"
"CH*CCC*EBW*8610*3","Move","01010000200808000097192E8F2A934441003FF33B1BFF3241","1244955.23418039","2696789.11859436","20",2,12,"0.00402987480522271775"
"CHEVPE2586","evpass","0101000020080800001BA8A3F6A53A44412191EE3C800C3341","1248384.23801524","2651467.9268694","50.0",5,51,"0.00264564262659399968"
"CHEVPE2586","evpass","0101000020080800001BA8A3F6A53A44412191EE3C800C3341","1248384.23801524","2651467.9268694","50.0",5,51,"0.00264564262659399968"
"CHEVPE2586","evpass","0101000020080800001BA8A3F6A53A44412191EE3C800C3341","1248384.23801524","2651467.9268694","50.0",5,48,"0.00264564262659399968"
"CH*REPE098*01*1","PLUG’N ROLL","010100002008080000DFCBE5CDE942454193F57EF2E9A53141","1156585.94724974","2786771.60857533","22.08",5,26,"0.02095348960262447749"
"CH*REPE098*01*1","PLUG’N ROLL","010100002008080000DFCBE5CDE942454193F57EF2E9A53141","1156585.94724974","2786771.60857533","22.08",5,26,"0.02095348960262447749"
"CH*REPE098*01*1","PLUG’N ROLL","010100002008080000DFCBE5CDE942454193F57EF2E9A53141","1156585.94724974","2786771.60857533","22.08",5,27,"0.02095348960262447749"
"CH*CCC*E00502","Move","010100002008080000BEAAE4C712AB43412008DCF3F5173241","1185781.95257617","2577957.56166586","22",5,3,"0.06603621514158293482"
"CH*CCC*E00502","Move","010100002008080000BEAAE4C712AB43412008DCF3F5173241","1185781.95257617","2577957.56166586","22",5,3,"0.06603621514158293482"
"CH*SWIEE6352","Swisscharge","0101000020080800008D981DEC395844412870518A2F7E3241","1211951.54030515","2666611.8446532","11",1,56,"0.02037144822477379756"
"CH*SWIEE6352","Swisscharge","0101000020080800008D981DEC395844412870518A2F7E3241","1211951.54030515","2666611.8446532","11",1,60,"0.02037144822477379756"
"CH*SWIEE6352","Swisscharge","0101000020080800008D981DEC395844412870518A2F7E3241","1211951.54030515","2666611.8446532","11",1,51,"0.02037144822477379756"
"CH*E4U*E00596","easy4you","010100002008080000A3516227272844418D8FC87DBF4E3141","1134271.49134156","2641998.30768795","22.08",5,3,"0.00000000000000000000"
"CH*E4U*E00596","easy4you","010100002008080000A3516227272844418D8FC87DBF4E3141","1134271.49134156","2641998.30768795","22.08",5,3,"0.00000000000000000000"
"CH*E4U*E00596","easy4you","010100002008080000A3516227272844418D8FC87DBF4E3141","1134271.49134156","2641998.30768795","22.08",5,3,"0.00000000000000000000"
"CH*SWIEE1575","Swisscharge","010100002008080000A2040735AB5244418933DA591A883241","1214490.35098574","2663766.41427668","20",2,3,"0.00174612413355203979"
"CH*SWIEE1575","Swisscharge","010100002008080000A2040735AB5244418933DA591A883241","1214490.35098574","2663766.41427668","20",2,3,"0.00174612413355203979"
"CH*SWIEE1575","Swisscharge","010100002008080000A2040735AB5244418933DA591A883241","1214490.35098574","2663766.41427668","20",2,3,"0.00174612413355203979"
"CH*CCC*EBS*3063*2","Move","0101000020080800000FC8559296DB4341AAE3DDDF68603241","1204328.87447951","2602797.14324284","50",2,3,"0.00644779968835634840"
"CH*CCI*E20122","Move","010100002008080000487550A87DD74341FCEA3D74854D3241","1199493.45406979","2600699.31495539","11",1,20,"0.17274729998388050078"
"CH*CCI*E20122","Move","010100002008080000487550A87DD74341FCEA3D74854D3241","1199493.45406979","2600699.31495539","11",1,15,"0.17274729998388050078"
"CH*CCI*E20122","Move","010100002008080000487550A87DD74341FCEA3D74854D3241","1199493.45406979","2600699.31495539","11",1,21,"0.17274729998388050078"
"CH*E4U*E00082","Ost-mobil","01010000200808000061DF3B61AD124541A7C1C816B9383341","1259705.0890008","2762074.75963967","50",5,16,"0.00000000000000000000"
"CH*E4U*E00082","Ost-mobil","01010000200808000061DF3B61AD124541A7C1C816B9383341","1259705.0890008","2762074.75963967","50",5,16,"0.00000000000000000000"
"CH*E4U*E00082","Ost-mobil","01010000200808000061DF3B61AD124541A7C1C816B9383341","1259705.0890008","2762074.75963967","50",5,15,"0.00000000000000000000"
"CH*CCI*EBA*7262*9","Move","010100002008080000F0EBF05F834A4441A584FB7CADE63241","1238701.48821286","2659590.74953984","22",7,57,"0.02968411027038467644"
"CH*CCI*EBA*7262*9","Move","010100002008080000F0EBF05F834A4441A584FB7CADE63241","1238701.48821286","2659590.74953984","22",7,58,"0.02968411027038467644"
"CH*CCI*EBA*7262*9","Move","010100002008080000F0EBF05F834A4441A584FB7CADE63241","1238701.48821286","2659590.74953984","22",7,56,"0.02968411027038467644"
"CH*SWIEE4533","Swisscharge","0101000020080800006EC4BF65C9E0444100AD10478A1F3341","1253258.2775982","2736530.79491477","22",2,169,"0.07841684745224615059"
"CH*SWIEE4533","Swisscharge","0101000020080800006EC4BF65C9E0444100AD10478A1F3341","1253258.2775982","2736530.79491477","22",2,176,"0.07841684745224615059"
"CH*SWIEE4533","Swisscharge","0101000020080800006EC4BF65C9E0444100AD10478A1F3341","1253258.2775982","2736530.79491477","22",2,241,"0.07841684745224615059"
"CH*E4U*E00110","easy4you","010100002008080000849DE8D901A7444152A07A72DCD73241","1234908.44718363","2706947.70241136","20",4,84,"0.00000000000000000000"
"CH*E4U*E00110","easy4you","010100002008080000849DE8D901A7444152A07A72DCD73241","1234908.44718363","2706947.70241136","20",4,82,"0.00000000000000000000"
"CH*E4U*E00110","easy4you","010100002008080000849DE8D901A7444152A07A72DCD73241","1234908.44718363","2706947.70241136","20",4,78,"0.00000000000000000000"
"CH*SWIEE5266","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","80",5,43,"0.00571458807344303931"
"CH*SWIEE5266","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","80",5,38,"0.00571458807344303931"
"CH*SWIEE5266","Swisscharge","010100002008080000679AE3F6DBC14441E39763ED3E063141","1115710.92730092","2720695.9288209","80",5,52,"0.00571458807344303931"
