,OperatorID,OperatorName,IsOpen24Hours,ChargingStationId,lastUpdate,HotlinePhoneNum,ClearinghouseID,OpeningTimes,ChargingStationName,EnChargingStationName,HubOperatorID,Plugs,Accessibility,EvseID,DynamicInfoAvailable,ChargingFacilities,IsHubjectCompatible,ChargingModes,MaxCapacity,PaymentOptions,AdditionalInfo,ChargingPoolID,deltaType,ValueAddedServices,AuthenticationModes,Address.City,Address.Country,Address.HouseNum,Address.PostalCode,Address.Street,Address.Floor,Address.Region,Address.Timezone,GeoCoordinates.Google,GeoChargingPointEntrance.Google
61,CH*E4U,easy4you,False,CH*E4U*E00714,,,,,Restaurant Krone,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00714,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Lenggenwil,CHE,,9526,Dorfstrasse 1,,,,47.474990731478 9.149143695831,None None
62,CH*E4U,easy4you,False,CH*E4U*E00714,,,,,Restaurant Krone,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00278,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Lenggenwil,CHE,,9526,Dorfstrasse 1,,,,47.474990731478 9.149143695831,None None
63,CH*E4U,easy4you,False,CH*E4U*E00417,,,,,Promenade Davos,,,['CHAdeMO'],Paying publicly accessible,CH*E4U*E00417,true,"[{'power': 50, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Davos Dorf,CHE,,7260,Promenade 142,,,,46.807021473814 9.838396310806,None None
64,CH*E4U,easy4you,False,CH*E4U*E00417,,,,,Promenade Davos,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00437,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Davos Dorf,CHE,,7260,Promenade 142,,,,46.807021473814 9.838396310806,None None
65,CH*E4U,easy4you,False,CH*E4U*E00417,,,,,Promenade Davos,,,['CCS Combo 2 Plug (Cable Attached)'],Paying publicly accessible,CH*E4U*E00713,true,"[{'power': 50, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Davos Dorf,CHE,,7260,Promenade 142,,,,46.807021473814 9.838396310806,None None
66,CH*E4U,easy4you,False,CH*E4U*E00193,,,,, Parking Saint-Maurice,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00193,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Saint-Maurice,CHE,,1890,Grand Rue 2,,,,46.217476 7.004502,None None
67,CH*E4U,easy4you,False,CH*E4U*E00193,,,,, Parking Saint-Maurice,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00194,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Saint-Maurice,CHE,,1890,Grand Rue 2,,,,46.217476 7.004502,None None
68,CH*E4U,easy4you,False,AT*HTB*E100321,,,,,Enerhub_Sarca_1,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100321,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Sesto San Giovanni,ITA,,20099,"Via Milanese, 10",,,,45.5321662 9.2162084,None None
69,CH*E4U,easy4you,False,AT*HTB*E100321,,,,,Enerhub_Sarca_1,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100322,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Sesto San Giovanni,ITA,,20099,"Via Milanese, 10",,,,45.5321662 9.2162084,None None
70,CH*E4U,easy4you,False,AT*HTB*E100321,,,,,Enerhub_Sarca_1,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100300,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Sesto San Giovanni,ITA,,20099,"Via Milanese, 10",,,,45.5321662 9.2162084,None None
71,CH*E4U,easy4you,False,AT*HTB*E100321,,,,,Enerhub_Sarca_1,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100301,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Sesto San Giovanni,ITA,,20099,"Via Milanese, 10",,,,45.5321662 9.2162084,None None
72,CH*E4U,easy4you,False,CH*E4U*E00136,,,,,Hotel Park Weggis --&gt; Hotel wird umgebaut sieh,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00136,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Weggis,CHE,,6353,Hertensteinstrasse 34,,,,47.030164389349 8.420875668526,None None
73,CH*E4U,easy4you,False,CH*E4U*E00345,,,,,West Park Besucherparkplatz,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00345,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Zürich,CHE,,8005,Pfingstweidstrasse 60,,,,47.390301936631 8.514506220818,None None
74,CH*E4U,easy4you,False,AT*HTB*E100313,,,,,Enerhub_San Donà 2,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100313,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']", San Donà di Piave VE,ITA,,30027,"Via Iseo, 1",,,,45.639787610212 12.59893655777,None None
75,CH*E4U,easy4you,False,AT*HTB*E100313,,,,,Enerhub_San Donà 2,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100314,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']", San Donà di Piave VE,ITA,,30027,"Via Iseo, 1",,,,45.639787610212 12.59893655777,None None
76,CH*E4U,easy4you,False,CH*E4U*E00389,,,,,iischi energie - Gondo ,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00389,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Gondo,CHE,,3907,Simplonstrasse 7,,,,46.196107809785 8.142612576485,None None
77,CH*E4U,easy4you,False,CH*E4U*E00389,,,,,iischi energie - Gondo ,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00390,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Gondo,CHE,,3907,Simplonstrasse 7,,,,46.196107809785 8.142612576485,None None
78,CH*E4U,easy4you,False,CH*E4U*E00490,,,,,Alpiq E-Mobility AG Tiefgarage UG1,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00490,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Zürich,CHE,,8002,Brandschenkestrasse,,,,47.364415988755 8.526012897491,None None
79,CH*E4U,easy4you,False,CH*E4U*E00490,,,,,Alpiq E-Mobility AG Tiefgarage UG1,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00438,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Zürich,CHE,,8002,Brandschenkestrasse,,,,47.364415988755 8.526012897491,None None
80,CH*E4U,easy4you,False,CH*E4U*E00596,,,,,iischi energie - Reka Feriendorf,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00596,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Blatten bei Naters,CHE,,3914,Rischinustrasse 5,,,,46.358513083137 7.984319329262,None None
81,CH*E4U,easy4you,False,CH*E4U*E00596,,,,,iischi energie - Reka Feriendorf,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00595,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Blatten bei Naters,CHE,,3914,Rischinustrasse 5,,,,46.358513083137 7.984319329262,None None
82,CH*E4U,easy4you,False,CH*E4U*E00394,,,,,Sorgenia S.p.A. 3-4,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00394,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Milano,ITA,,20148,Via Alessandro Algardi 4,,,,45.483698598628 9.145420789719,None None
83,CH*E4U,easy4you,False,CH*E4U*E00394,,,,,Sorgenia S.p.A. 3-4,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00393,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Milano,ITA,,20148,Via Alessandro Algardi 4,,,,45.483698598628 9.145420789719,None None
84,CH*E4U,easy4you,False,AT*HTB*E100346,,,,,Enerhub_Coop Alleanza 3.0,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100346,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']", Langhirano,ITA,,43013,"Via Cascinapiano, 9",,,,44.6260363 10.2724752,None None
85,CH*E4U,easy4you,False,AT*HTB*E100346,,,,,Enerhub_Coop Alleanza 3.0,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E100347,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']", Langhirano,ITA,,43013,"Via Cascinapiano, 9",,,,44.6260363 10.2724752,None None
86,CH*E4U,easy4you,False,CH*E4U*E00445,,,,,ReLL Parkplatz Burgerbad,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00445,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Leukerbad,CHE,,3954,Kantonsstrasse,,,,46.378179434619 7.624881863594,None None
87,CH*E4U,easy4you,False,CH*E4U*E00445,,,,,ReLL Parkplatz Burgerbad,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00444,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Leukerbad,CHE,,3954,Kantonsstrasse,,,,46.378179434619 7.624881863594,None None
88,CH*E4U,easy4you,False,CH*E4U*E00518,,,,,"ReLL Parkplatz Lichtenstrasse 16, Leukerbad ",,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00518,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Leukerbad,CHE,,3954,Lichtenstrasse 16,,,,46.380444330318 7.627859115601,None None
89,CH*E4U,easy4you,False,CH*E4U*E00518,,,,,"ReLL Parkplatz Lichtenstrasse 16, Leukerbad ",,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00519,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Leukerbad,CHE,,3954,Lichtenstrasse 16,,,,46.380444330318 7.627859115601,None None
90,CH*E4U,easy4you,False,CH*E4U*E00207,,,,,Kunden Hotel Mirador,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00207,true,"[{'power': 11.04, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Chardonne,CHE,,1801,Chemin de l'Hôtel Mirador 5,,,,46.481314389917 6.828367710114,None None
91,CH*E4U,easy4you,False,CH*E4U*E00109,,,,,Gemeindewerke Rüti,,,['CCS Combo 2 Plug (Cable Attached)'],Paying publicly accessible,CH*E4U*E00109,true,"[{'power': 22, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Rüti,CHE,,8630,Werkstrasse 27,,,,47.256423493475 8.851616978645,None None
92,CH*E4U,easy4you,False,CH*E4U*E00109,,,,,Gemeindewerke Rüti,,,['CHAdeMO'],Paying publicly accessible,CH*E4U*E00110,true,"[{'power': 20, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Rüti,CHE,,8630,Werkstrasse 27,,,,47.256423493475 8.851616978645,None None
93,CH*E4U,easy4you,False,CH*E4U*E00109,,,,,Gemeindewerke Rüti,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00108,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Rüti,CHE,,8630,Werkstrasse 27,,,,47.256423493475 8.851616978645,None None
94,CH*E4U,easy4you,False,AT*HTB*EE1005840,,,,,AEEV_CASATENOVO_01_REPUBBLICA,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*EE1005840,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Casatenovo (LC),ITA,,23880,Piazza della Repubblica,,,,45.698885001961 9.312366843224,None None
95,CH*E4U,easy4you,False,AT*HTB*EE1005840,,,,,AEEV_CASATENOVO_01_REPUBBLICA,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*EE1005839,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Casatenovo (LC),ITA,,23880,Piazza della Repubblica,,,,45.698885001961 9.312366843224,None None
96,CH*E4U,easy4you,False,CH*E4U*E00574,,,,,Berufsschule Ziegelbrücke,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00574,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Ziegelbrücke,CHE,,8866,Berufsschulareal 2,,,,47.13500523548 9.056242704391,None None
97,CH*E4U,easy4you,False,AT*HTB*E1003249,,,,,Cogeser_Maffia,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E1003249,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Melzo,ITA,,20066,Via Maffia 8,,,,45.5 9.42,None None
98,CH*E4U,easy4you,False,AT*HTB*E1003249,,,,,Cogeser_Maffia,,,['Type 2 Outlet'],Paying publicly accessible,AT*HTB*E1003248,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Melzo,ITA,,20066,Via Maffia 8,,,,45.5 9.42,None None
99,CH*E4U,easy4you,False,CH*E4U*E00242,,,,,Romantik Seehotel Sonne,,,['CCS Combo 2 Plug (Cable Attached)'],Paying publicly accessible,CH*E4U*E00242,true,"[{'power': 50, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Küsnacht,CHE,,8700,Seestrasse 120,,,,47.318755883931 8.578927516937,None None
100,CH*E4U,easy4you,False,CH*E4U*E00242,,,,,Romantik Seehotel Sonne,,,['CHAdeMO'],Paying publicly accessible,CH*E4U*E00243,true,"[{'power': 50, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Küsnacht,CHE,,8700,Seestrasse 120,,,,47.318755883931 8.578927516937,None None
101,CH*E4U,easy4you,False,CH*E4U*E00242,,,,,Romantik Seehotel Sonne,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00241,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Küsnacht,CHE,,8700,Seestrasse 120,,,,47.318755883931 8.578927516937,None None
102,CH*E4U,easy4you,False,CH*E4U*E00478,,,,,EW Wald Rosenthalstrasse,,,['CHAdeMO'],Paying publicly accessible,CH*E4U*E00478,true,"[{'power': 50, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Wald,CHE,,8636,Rosenthalstrasse 3,,,,47.272375642146 8.911596536636,None None
103,CH*E4U,easy4you,False,CH*E4U*E00478,,,,,EW Wald Rosenthalstrasse,,,['CCS Combo 2 Plug (Cable Attached)'],Paying publicly accessible,CH*E4U*E00479,true,"[{'power': 50, 'powertype': 'DC', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Wald,CHE,,8636,Rosenthalstrasse 3,,,,47.272375642146 8.911596536636,None None
104,CH*E4U,easy4you,False,CH*E4U*E00478,,,,,EW Wald Rosenthalstrasse,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00480,true,"[{'power': 44.16, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Wald,CHE,,8636,Rosenthalstrasse 3,,,,47.272375642146 8.911596536636,None None
105,CH*E4U,easy4you,False,CH*E4U*E00443,,,,,ReLL Parkplatz Varen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00443,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Varen,CHE,,3953,Umfahrungsstrasse 14,,,,46.317888347168 7.605232000351,None None
106,CH*E4U,easy4you,False,CH*E4U*E00443,,,,,ReLL Parkplatz Varen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00442,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Varen,CHE,,3953,Umfahrungsstrasse 14,,,,46.317888347168 7.605232000351,None None
107,CH*E4U,easy4you,False,CH*E4U*E00179,,,,,Viatte - Straub AG Volvo,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00179,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Biberist,CHE,,5462,Aesplistrasse 1,,,,47.190747780318 7.553561925888,None None
108,CH*E4U,easy4you,False,CH*E4U*E00179,,,,,Viatte - Straub AG Volvo,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00180,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Biberist,CHE,,5462,Aesplistrasse 1,,,,47.190747780318 7.553561925888,None None
109,CH*E4U,easy4you,False,CH*E4U*E00297,,,,,iischi energie - Parkhaus Aletsch Bahnen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00297,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Grengiols,CHE,,3993,Nussbaum 17-22,,,,46.37165068018 8.074677586555,None None
110,CH*E4U,easy4you,False,CH*E4U*E00297,,,,,iischi energie - Parkhaus Aletsch Bahnen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00298,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Grengiols,CHE,,3993,Nussbaum 17-22,,,,46.37165068018 8.074677586555,None None
111,CH*E4U,easy4you,False,CH*E4U*E00297,,,,,iischi energie - Parkhaus Aletsch Bahnen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00295,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Grengiols,CHE,,3993,Nussbaum 17-22,,,,46.37165068018 8.074677586555,None None
112,CH*E4U,easy4you,False,CH*E4U*E00297,,,,,iischi energie - Parkhaus Aletsch Bahnen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00296,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Grengiols,CHE,,3993,Nussbaum 17-22,,,,46.37165068018 8.074677586555,None None
113,CH*E4U,easy4you,False,CH*E4U*E00297,,,,,iischi energie - Parkhaus Aletsch Bahnen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00300,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Grengiols,CHE,,3993,Nussbaum 17-22,,,,46.37165068018 8.074677586555,None None
114,CH*E4U,easy4you,False,CH*E4U*E00297,,,,,iischi energie - Parkhaus Aletsch Bahnen,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00299,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Grengiols,CHE,,3993,Nussbaum 17-22,,,,46.37165068018 8.074677586555,None None
115,CH*E4U,easy4you,False,CH*E4U*E00050,,,,,Sportzentrum Kerenzerberg,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00050,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Filzbach,CHE,,8757,Panoramastrasse,,,,47.121271260268 9.12725687027,None None
116,CH*E4U,easy4you,False,CH*E4U*E00050,,,,,Sportzentrum Kerenzerberg,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00070,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Filzbach,CHE,,8757,Panoramastrasse,,,,47.121271260268 9.12725687027,None None
117,CH*E4U,easy4you,False,CH*E4U*E00721,,,,,Parkplatz KaPo TG,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00721,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Frauenfeld,CHE,,8500,Zürcherstrasse 325,,,,47.565812 8.911565,None None
118,CH*E4U,easy4you,False,CH*E4U*E00721,,,,,Parkplatz KaPo TG,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00722,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",Frauenfeld,CHE,,8500,Zürcherstrasse 325,,,,47.565812 8.911565,None None
119,CH*E4U,easy4you,False,CH*E4U*E00401,,,,,Berghotel Randolins St. Moritz,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00401,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",St. Moritz,CHE,,7500,Via Curtins 2,,,,46.485137432283 9.811939001083,None None
120,CH*E4U,easy4you,False,CH*E4U*E00401,,,,,Berghotel Randolins St. Moritz,,,['Type 2 Outlet'],Paying publicly accessible,CH*E4U*E00402,true,"[{'power': 22.08, 'powertype': 'AC_1_PHASE', 'amperage': 0, 'voltage': 0}]",False,,,,,,,['MaximumPowerCharging'],"['NFC RFID Classic', 'Direct Payment']",St. Moritz,CHE,,7500,Via Curtins 2,,,,46.485137432283 9.811939001083,None None
